0,0
0,0
0,0
0,0
0,0
115.43,0
57.752,0
102.885,0
79.8004,0
125.633,0
29.6709,0
44.8995,0
25.306,0
50.8161,0
69.1984,0
334.425,3
232.726,4
244.323,4
316.708,4
151.319,3
217.019,0
153.256,0
137.54,0
133.968,0
131.798,0
635.257,25
718.533,23
786.731,21
531.698,22
630.944,21
197.535,1
207.212,1
196.461,1
218.71,1
175.516,1
731.364,40
1239.01,46
891.05,38
761.772,38
838.104,41
272.965,2
362.235,1
371.683,1
228.907,2
307.996,1
1012.39,82
921.272,72
700.718,69
1132.69,75
1210.41,58
